"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Ethnicity"	"Ethnicity Code"	Deaths
	"Florida"	"12"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Florida"	"12"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	28
	"Florida"	"12"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	38
	"Florida"	"12"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	53
	"Florida"	"12"	"2021"	"2021"	"65-69 years"	"65-69"	"Female"	"F"	"Hispanic"	"2135-2"	16
	"Florida"	"12"	"2021"	"2021"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	52
	"Florida"	"12"	"2021"	"2021"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	87
	"Florida"	"12"	"2021"	"2021"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	63
	"Florida"	"12"	"2021"	"2021"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	121
	"Florida"	"12"	"2021"	"2021"	"75-79 years"	"75-79"	"Female"	"F"	"Hispanic"	"2135-2"	18
	"Florida"	"12"	"2021"	"2021"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	74
	"Florida"	"12"	"2021"	"2021"	"75-79 years"	"75-79"	"Male"	"M"	"Hispanic"	"2135-2"	19
	"Florida"	"12"	"2021"	"2021"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	129
	"Florida"	"12"	"2021"	"2021"	"80-84 years"	"80-84"	"Female"	"F"	"Hispanic"	"2135-2"	22
	"Florida"	"12"	"2021"	"2021"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	83
	"Florida"	"12"	"2021"	"2021"	"80-84 years"	"80-84"	"Male"	"M"	"Hispanic"	"2135-2"	18
	"Florida"	"12"	"2021"	"2021"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	115
	"Florida"	"12"	"2021"	"2021"	"85+ years"	"85+"	"Female"	"F"	"Hispanic"	"2135-2"	32
	"Florida"	"12"	"2021"	"2021"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	137
	"Florida"	"12"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	"Hispanic"	"2135-2"	23
	"Florida"	"12"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	163
	"Georgia"	"13"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Georgia"	"13"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Georgia"	"13"	"2016"	"2016"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Georgia"	"13"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Georgia"	"13"	"2016"	"2016"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"Georgia"	"13"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	45
	"Georgia"	"13"	"2016"	"2016"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	23
	"Georgia"	"13"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	47
	"Georgia"	"13"	"2016"	"2016"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Georgia"	"13"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Georgia"	"13"	"2016"	"2016"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	25
	"Georgia"	"13"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	30
	"Georgia"	"13"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	44
	"Georgia"	"13"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	40
	"Georgia"	"13"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Georgia"	"13"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Georgia"	"13"	"2017"	"2017"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Georgia"	"13"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	30
	"Georgia"	"13"	"2017"	"2017"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	27
	"Georgia"	"13"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	41
	"Georgia"	"13"	"2017"	"2017"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	48
	"Georgia"	"13"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	40
	"Georgia"	"13"	"2017"	"2017"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	43
	"Georgia"	"13"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Georgia"	"13"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	49
	"Georgia"	"13"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	40
	"Georgia"	"13"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Georgia"	"13"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Georgia"	"13"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	30
	"Georgia"	"13"	"2018"	"2018"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	28
	"Georgia"	"13"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Georgia"	"13"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"Georgia"	"13"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	40
	"Georgia"	"13"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	30
	"Georgia"	"13"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	47
	"Georgia"	"13"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"Georgia"	"13"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	39
	"Georgia"	"13"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	49
	"Georgia"	"13"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	45
	"Georgia"	"13"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Georgia"	"13"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Georgia"	"13"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"Georgia"	"13"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Georgia"	"13"	"2019"	"2019"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	37
	"Georgia"	"13"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	44
	"Georgia"	"13"	"2019"	"2019"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	41
	"Georgia"	"13"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	56
	"Georgia"	"13"	"2019"	"2019"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	33
	"Georgia"	"13"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Georgia"	"13"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	58
	"Georgia"	"13"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	38
	"Georgia"	"13"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Georgia"	"13"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Georgia"	"13"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	30
	"Georgia"	"13"	"2020"	"2020"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	29
	"Georgia"	"13"	"2020"	"2020"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	35
	"Georgia"	"13"	"2020"	"2020"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	29
	"Georgia"	"13"	"2020"	"2020"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Georgia"	"13"	"2020"	"2020"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	29
	"Georgia"	"13"	"2020"	"2020"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Georgia"	"13"	"2020"	"2020"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	43
	"Georgia"	"13"	"2020"	"2020"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	38
	"Georgia"	"13"	"2020"	"2020"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	37
	"Georgia"	"13"	"2020"	"2020"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	45
	"Georgia"	"13"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	21
	"Georgia"	"13"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Georgia"	"13"	"2021"	"2021"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	42
	"Georgia"	"13"	"2021"	"2021"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	29
	"Georgia"	"13"	"2021"	"2021"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	45
	"Georgia"	"13"	"2021"	"2021"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	32
	"Georgia"	"13"	"2021"	"2021"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	43
	"Georgia"	"13"	"2021"	"2021"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Georgia"	"13"	"2021"	"2021"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	52
	"Georgia"	"13"	"2021"	"2021"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	52
	"Georgia"	"13"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	37
	"Hawaii"	"15"	"2021"	"2021"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Idaho"	"16"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	18
	"Idaho"	"16"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Idaho"	"16"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Idaho"	"16"	"2021"	"2021"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Illinois"	"17"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	33
	"Illinois"	"17"	"2016"	"2016"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	28
	"Illinois"	"17"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	33
	"Illinois"	"17"	"2016"	"2016"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"Illinois"	"17"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Illinois"	"17"	"2016"	"2016"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	46
	"Illinois"	"17"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	62
	"Illinois"	"17"	"2016"	"2016"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	53
	"Illinois"	"17"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	48
	"Illinois"	"17"	"2016"	"2016"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	50
	"Illinois"	"17"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	57
	"Illinois"	"17"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	118
	"Illinois"	"17"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	90
	"Illinois"	"17"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Illinois"	"17"	"2017"	"2017"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Illinois"	"17"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	42
	"Illinois"	"17"	"2017"	"2017"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	30
	"Illinois"	"17"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"Illinois"	"17"	"2017"	"2017"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	38
	"Illinois"	"17"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	60
	"Illinois"	"17"	"2017"	"2017"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	43
	"Illinois"	"17"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	68
	"Illinois"	"17"	"2017"	"2017"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	58
	"Illinois"	"17"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	59
	"Illinois"	"17"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	93
	"Illinois"	"17"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	94
	"Illinois"	"17"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Illinois"	"17"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	27
	"Illinois"	"17"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	23
	"Illinois"	"17"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Illinois"	"17"	"2018"	"2018"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	31
	"Illinois"	"17"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	51
	"Illinois"	"17"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	38
	"Illinois"	"17"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	54
	"Illinois"	"17"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	46
	"Illinois"	"17"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	74
	"Illinois"	"17"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	49
	"Illinois"	"17"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	58
	"Illinois"	"17"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	99
	"Illinois"	"17"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	92
	"Illinois"	"17"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	33
	"Illinois"	"17"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	38
	"Illinois"	"17"	"2019"	"2019"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	37
	"Illinois"	"17"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	40
	"Illinois"	"17"	"2019"	"2019"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	59
	"Illinois"	"17"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	53
	"Illinois"	"17"	"2019"	"2019"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	50
	"Illinois"	"17"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	68
	"Illinois"	"17"	"2019"	"2019"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	59
	"Illinois"	"17"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	77
	"Illinois"	"17"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	100
	"Illinois"	"17"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	96
	"Illinois"	"17"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Illinois"	"17"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	25
	"Illinois"	"17"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Illinois"	"17"	"2020"	"2020"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	25
	"Illinois"	"17"	"2020"	"2020"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	47
	"Illinois"	"17"	"2020"	"2020"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	52
	"Illinois"	"17"	"2020"	"2020"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	61
	"Illinois"	"17"	"2020"	"2020"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	44
	"Illinois"	"17"	"2020"	"2020"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	70
	"Illinois"	"17"	"2020"	"2020"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	73
	"Illinois"	"17"	"2020"	"2020"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	60
	"Illinois"	"17"	"2020"	"2020"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	103
	"Illinois"	"17"	"2020"	"2020"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	72
	"Illinois"	"17"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Illinois"	"17"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	24
	"Illinois"	"17"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"Illinois"	"17"	"2021"	"2021"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Illinois"	"17"	"2021"	"2021"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	45
	"Illinois"	"17"	"2021"	"2021"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Illinois"	"17"	"2021"	"2021"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	61
	"Illinois"	"17"	"2021"	"2021"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	51
	"Illinois"	"17"	"2021"	"2021"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	65
	"Illinois"	"17"	"2021"	"2021"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	61
	"Illinois"	"17"	"2021"	"2021"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	67
	"Illinois"	"17"	"2021"	"2021"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	76
	"Illinois"	"17"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	70
	"Indiana"	"18"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Indiana"	"18"	"2016"	"2016"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Indiana"	"18"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Indiana"	"18"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	35
	"Indiana"	"18"	"2016"	"2016"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	33
	"Indiana"	"18"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	41
	"Indiana"	"18"	"2016"	"2016"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	21
	"Indiana"	"18"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	48
	"Indiana"	"18"	"2016"	"2016"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	33
	"Indiana"	"18"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"Indiana"	"18"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	62
	"Indiana"	"18"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	43
	"Indiana"	"18"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Indiana"	"18"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"Indiana"	"18"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	28
	"Indiana"	"18"	"2017"	"2017"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Indiana"	"18"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	48
	"Indiana"	"18"	"2017"	"2017"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	32
	"Indiana"	"18"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	39
	"Indiana"	"18"	"2017"	"2017"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	20
	"Indiana"	"18"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	41
	"Indiana"	"18"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	52
	"Indiana"	"18"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"Indiana"	"18"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Indiana"	"18"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Indiana"	"18"	"2018"	"2018"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Indiana"	"18"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Indiana"	"18"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	36
	"Indiana"	"18"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	35
	"Indiana"	"18"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	42
	"Indiana"	"18"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	37
	"Indiana"	"18"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	31
	"Indiana"	"18"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	39
	"Indiana"	"18"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	46
	"Indiana"	"18"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	33
	"Indiana"	"18"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
