"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Ethnicity"	"Ethnicity Code"	Deaths
	"Illinois"	"17"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	47
	"Illinois"	"17"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	48
	"Illinois"	"17"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	74
	"Illinois"	"17"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	73
	"Illinois"	"17"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	88
	"Illinois"	"17"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	81
	"Illinois"	"17"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	97
	"Illinois"	"17"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	70
	"Illinois"	"17"	"2007"	"2007"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Illinois"	"17"	"2007"	"2007"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Illinois"	"17"	"2007"	"2007"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"Illinois"	"17"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Illinois"	"17"	"2007"	"2007"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	29
	"Illinois"	"17"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	35
	"Illinois"	"17"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	41
	"Illinois"	"17"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	33
	"Illinois"	"17"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	54
	"Illinois"	"17"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	55
	"Illinois"	"17"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	83
	"Illinois"	"17"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	74
	"Illinois"	"17"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	72
	"Illinois"	"17"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	116
	"Illinois"	"17"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	76
	"Illinois"	"17"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Illinois"	"17"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Illinois"	"17"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Illinois"	"17"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	25
	"Illinois"	"17"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	38
	"Illinois"	"17"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	39
	"Illinois"	"17"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	40
	"Illinois"	"17"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Illinois"	"17"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	54
	"Illinois"	"17"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	64
	"Illinois"	"17"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	69
	"Illinois"	"17"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	87
	"Illinois"	"17"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	74
	"Illinois"	"17"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	114
	"Illinois"	"17"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	78
	"Illinois"	"17"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	21
	"Illinois"	"17"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	23
	"Illinois"	"17"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	27
	"Illinois"	"17"	"2009"	"2009"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	29
	"Illinois"	"17"	"2009"	"2009"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	40
	"Illinois"	"17"	"2009"	"2009"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	29
	"Illinois"	"17"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	43
	"Illinois"	"17"	"2009"	"2009"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	58
	"Illinois"	"17"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	49
	"Illinois"	"17"	"2009"	"2009"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	66
	"Illinois"	"17"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	64
	"Illinois"	"17"	"2009"	"2009"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	74
	"Illinois"	"17"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	75
	"Illinois"	"17"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	123
	"Illinois"	"17"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	82
	"Illinois"	"17"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	21
	"Illinois"	"17"	"2010"	"2010"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	27
	"Illinois"	"17"	"2010"	"2010"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Illinois"	"17"	"2010"	"2010"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	43
	"Illinois"	"17"	"2010"	"2010"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	36
	"Illinois"	"17"	"2010"	"2010"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	44
	"Illinois"	"17"	"2010"	"2010"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	39
	"Illinois"	"17"	"2010"	"2010"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	51
	"Illinois"	"17"	"2010"	"2010"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	50
	"Illinois"	"17"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	61
	"Illinois"	"17"	"2010"	"2010"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	61
	"Illinois"	"17"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	67
	"Illinois"	"17"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	123
	"Illinois"	"17"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	87
	"Indiana"	"18"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Indiana"	"18"	"2006"	"2006"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	23
	"Indiana"	"18"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	29
	"Indiana"	"18"	"2006"	"2006"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Indiana"	"18"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	21
	"Indiana"	"18"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Indiana"	"18"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	31
	"Indiana"	"18"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Indiana"	"18"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	35
	"Indiana"	"18"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	55
	"Indiana"	"18"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	65
	"Indiana"	"18"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	37
	"Indiana"	"18"	"2007"	"2007"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Indiana"	"18"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	25
	"Indiana"	"18"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Indiana"	"18"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	25
	"Indiana"	"18"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	45
	"Indiana"	"18"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	31
	"Indiana"	"18"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	45
	"Indiana"	"18"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	48
	"Indiana"	"18"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	38
	"Indiana"	"18"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	54
	"Indiana"	"18"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	41
	"Indiana"	"18"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Indiana"	"18"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Indiana"	"18"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Indiana"	"18"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Indiana"	"18"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Indiana"	"18"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Indiana"	"18"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Indiana"	"18"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	39
	"Indiana"	"18"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Indiana"	"18"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	32
	"Indiana"	"18"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"Indiana"	"18"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	53
	"Indiana"	"18"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	37
	"Indiana"	"18"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Indiana"	"18"	"2009"	"2009"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Indiana"	"18"	"2009"	"2009"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Indiana"	"18"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Indiana"	"18"	"2009"	"2009"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	36
	"Indiana"	"18"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"Indiana"	"18"	"2009"	"2009"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	29
	"Indiana"	"18"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Indiana"	"18"	"2009"	"2009"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Indiana"	"18"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	38
	"Indiana"	"18"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	65
	"Indiana"	"18"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Indiana"	"18"	"2010"	"2010"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Indiana"	"18"	"2010"	"2010"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	23
	"Indiana"	"18"	"2010"	"2010"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Indiana"	"18"	"2010"	"2010"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Indiana"	"18"	"2010"	"2010"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"Indiana"	"18"	"2010"	"2010"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	25
	"Indiana"	"18"	"2010"	"2010"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"Indiana"	"18"	"2010"	"2010"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	33
	"Indiana"	"18"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	45
	"Indiana"	"18"	"2010"	"2010"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Indiana"	"18"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	35
	"Indiana"	"18"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	42
	"Indiana"	"18"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	48
	"Iowa"	"19"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Iowa"	"19"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Iowa"	"19"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Iowa"	"19"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Iowa"	"19"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Iowa"	"19"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	23
	"Iowa"	"19"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	18
	"Iowa"	"19"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	38
	"Iowa"	"19"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	27
	"Iowa"	"19"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Iowa"	"19"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Iowa"	"19"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Iowa"	"19"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Iowa"	"19"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Iowa"	"19"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	41
	"Iowa"	"19"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Iowa"	"19"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Iowa"	"19"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Iowa"	"19"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	20
	"Iowa"	"19"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Iowa"	"19"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	29
	"Iowa"	"19"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Iowa"	"19"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	32
	"Iowa"	"19"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"Iowa"	"19"	"2009"	"2009"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Iowa"	"19"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Iowa"	"19"	"2009"	"2009"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	24
	"Iowa"	"19"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Iowa"	"19"	"2009"	"2009"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Iowa"	"19"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Iowa"	"19"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	40
	"Iowa"	"19"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	29
	"Iowa"	"19"	"2010"	"2010"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Iowa"	"19"	"2010"	"2010"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Iowa"	"19"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Iowa"	"19"	"2010"	"2010"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Iowa"	"19"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	30
	"Iowa"	"19"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	46
	"Iowa"	"19"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	33
	"Kansas"	"20"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Kansas"	"20"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Kansas"	"20"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Kansas"	"20"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	23
	"Kansas"	"20"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"Kansas"	"20"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	21
	"Kansas"	"20"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Kansas"	"20"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"Kansas"	"20"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Kansas"	"20"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	27
	"Kansas"	"20"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Kansas"	"20"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Kansas"	"20"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Kansas"	"20"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"Kansas"	"20"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"Kansas"	"20"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	18
	"Kansas"	"20"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	29
	"Kansas"	"20"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Kansas"	"20"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Kansas"	"20"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Kansas"	"20"	"2010"	"2010"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Kansas"	"20"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Kansas"	"20"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Kansas"	"20"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	21
	"Kentucky"	"21"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Kentucky"	"21"	"2006"	"2006"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	20
	"Kentucky"	"21"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Kentucky"	"21"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	29
	"Kentucky"	"21"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	20
	"Kentucky"	"21"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"Kentucky"	"21"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	28
	"Kentucky"	"21"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Kentucky"	"21"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	35
	"Kentucky"	"21"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	26
	"Kentucky"	"21"	"2007"	"2007"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Kentucky"	"21"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"Kentucky"	"21"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Kentucky"	"21"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Kentucky"	"21"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	30
	"Kentucky"	"21"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	29
	"Kentucky"	"21"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Kentucky"	"21"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	35
	"Kentucky"	"21"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"Kentucky"	"21"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Kentucky"	"21"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Kentucky"	"21"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Kentucky"	"21"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	28
	"Kentucky"	"21"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	27
