"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Ethnicity"	"Ethnicity Code"	Deaths
	"Georgia"	"13"	"2001"	"2001"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	39
	"Georgia"	"13"	"2001"	"2001"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	27
	"Georgia"	"13"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	41
	"Georgia"	"13"	"2002"	"2002"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Georgia"	"13"	"2002"	"2002"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	20
	"Georgia"	"13"	"2002"	"2002"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	27
	"Georgia"	"13"	"2002"	"2002"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	23
	"Georgia"	"13"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	26
	"Georgia"	"13"	"2002"	"2002"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Georgia"	"13"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Georgia"	"13"	"2002"	"2002"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	40
	"Georgia"	"13"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	41
	"Georgia"	"13"	"2002"	"2002"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	46
	"Georgia"	"13"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"Georgia"	"13"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	28
	"Georgia"	"13"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Georgia"	"13"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Georgia"	"13"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Georgia"	"13"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	27
	"Georgia"	"13"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	32
	"Georgia"	"13"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Georgia"	"13"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	31
	"Georgia"	"13"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	43
	"Georgia"	"13"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	30
	"Georgia"	"13"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"Georgia"	"13"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	36
	"Georgia"	"13"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Georgia"	"13"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Georgia"	"13"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Georgia"	"13"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Georgia"	"13"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Georgia"	"13"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Georgia"	"13"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Georgia"	"13"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Georgia"	"13"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	27
	"Georgia"	"13"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	35
	"Georgia"	"13"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	31
	"Georgia"	"13"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	29
	"Georgia"	"13"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	33
	"Georgia"	"13"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	37
	"Georgia"	"13"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	58
	"Georgia"	"13"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Georgia"	"13"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Georgia"	"13"	"2005"	"2005"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Georgia"	"13"	"2005"	"2005"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Georgia"	"13"	"2005"	"2005"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Georgia"	"13"	"2005"	"2005"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Georgia"	"13"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	37
	"Georgia"	"13"	"2005"	"2005"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	21
	"Georgia"	"13"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	30
	"Georgia"	"13"	"2005"	"2005"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	39
	"Georgia"	"13"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Georgia"	"13"	"2005"	"2005"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	43
	"Georgia"	"13"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Georgia"	"13"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	54
	"Georgia"	"13"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Idaho"	"16"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Illinois"	"17"	"1999"	"1999"	"45-49 years"	"45-49"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Illinois"	"17"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Illinois"	"17"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Illinois"	"17"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"Illinois"	"17"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	28
	"Illinois"	"17"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	57
	"Illinois"	"17"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	50
	"Illinois"	"17"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	67
	"Illinois"	"17"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	62
	"Illinois"	"17"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	81
	"Illinois"	"17"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	97
	"Illinois"	"17"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	100
	"Illinois"	"17"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	95
	"Illinois"	"17"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	62
	"Illinois"	"17"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	87
	"Illinois"	"17"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	64
	"Illinois"	"17"	"2000"	"2000"	"45-49 years"	"45-49"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"Illinois"	"17"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	28
	"Illinois"	"17"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	24
	"Illinois"	"17"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	38
	"Illinois"	"17"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Illinois"	"17"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	40
	"Illinois"	"17"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	39
	"Illinois"	"17"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	65
	"Illinois"	"17"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	64
	"Illinois"	"17"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	83
	"Illinois"	"17"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	79
	"Illinois"	"17"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	91
	"Illinois"	"17"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	92
	"Illinois"	"17"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	56
	"Illinois"	"17"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	82
	"Illinois"	"17"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	53
	"Illinois"	"17"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Illinois"	"17"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	30
	"Illinois"	"17"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	28
	"Illinois"	"17"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	33
	"Illinois"	"17"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	36
	"Illinois"	"17"	"2001"	"2001"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"Illinois"	"17"	"2001"	"2001"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	38
	"Illinois"	"17"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	60
	"Illinois"	"17"	"2001"	"2001"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	56
	"Illinois"	"17"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	63
	"Illinois"	"17"	"2001"	"2001"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	87
	"Illinois"	"17"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	65
	"Illinois"	"17"	"2001"	"2001"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	74
	"Illinois"	"17"	"2001"	"2001"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	78
	"Illinois"	"17"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	104
	"Illinois"	"17"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	56
	"Illinois"	"17"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Non-Hispanic"	"2186-5"	20
	"Illinois"	"17"	"2002"	"2002"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Illinois"	"17"	"2002"	"2002"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Illinois"	"17"	"2002"	"2002"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Illinois"	"17"	"2002"	"2002"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"Illinois"	"17"	"2002"	"2002"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	44
	"Illinois"	"17"	"2002"	"2002"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	47
	"Illinois"	"17"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"Illinois"	"17"	"2002"	"2002"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	55
	"Illinois"	"17"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	62
	"Illinois"	"17"	"2002"	"2002"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	75
	"Illinois"	"17"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	67
	"Illinois"	"17"	"2002"	"2002"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	79
	"Illinois"	"17"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	75
	"Illinois"	"17"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	108
	"Illinois"	"17"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	68
	"Illinois"	"17"	"2003"	"2003"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"Illinois"	"17"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	30
	"Illinois"	"17"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"Illinois"	"17"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	45
	"Illinois"	"17"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	30
	"Illinois"	"17"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	52
	"Illinois"	"17"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	38
	"Illinois"	"17"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	60
	"Illinois"	"17"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	72
	"Illinois"	"17"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	68
	"Illinois"	"17"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	83
	"Illinois"	"17"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	85
	"Illinois"	"17"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	130
	"Illinois"	"17"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	55
	"Illinois"	"17"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Illinois"	"17"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Illinois"	"17"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Illinois"	"17"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Illinois"	"17"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Illinois"	"17"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	43
	"Illinois"	"17"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	38
	"Illinois"	"17"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	56
	"Illinois"	"17"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	63
	"Illinois"	"17"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	61
	"Illinois"	"17"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	89
	"Illinois"	"17"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	68
	"Illinois"	"17"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	84
	"Illinois"	"17"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	57
	"Illinois"	"17"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	92
	"Illinois"	"17"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	81
	"Illinois"	"17"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Illinois"	"17"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	21
	"Illinois"	"17"	"2005"	"2005"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	28
	"Illinois"	"17"	"2005"	"2005"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	37
	"Illinois"	"17"	"2005"	"2005"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Illinois"	"17"	"2005"	"2005"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"Illinois"	"17"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"Illinois"	"17"	"2005"	"2005"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	53
	"Illinois"	"17"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	63
	"Illinois"	"17"	"2005"	"2005"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	76
	"Illinois"	"17"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	87
	"Illinois"	"17"	"2005"	"2005"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	84
	"Illinois"	"17"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	77
	"Illinois"	"17"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	124
	"Illinois"	"17"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	83
	"Indiana"	"18"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Indiana"	"18"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Indiana"	"18"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	18
	"Indiana"	"18"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Indiana"	"18"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Indiana"	"18"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	46
	"Indiana"	"18"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"Indiana"	"18"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	39
	"Indiana"	"18"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	54
	"Indiana"	"18"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	44
	"Indiana"	"18"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	39
	"Indiana"	"18"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	46
	"Indiana"	"18"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"Indiana"	"18"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Indiana"	"18"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	29
	"Indiana"	"18"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Indiana"	"18"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Indiana"	"18"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	23
	"Indiana"	"18"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Indiana"	"18"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	39
	"Indiana"	"18"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	39
	"Indiana"	"18"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	45
	"Indiana"	"18"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	52
	"Indiana"	"18"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	46
	"Indiana"	"18"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	40
	"Indiana"	"18"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	46
	"Indiana"	"18"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	39
	"Indiana"	"18"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Indiana"	"18"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Indiana"	"18"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Indiana"	"18"	"2001"	"2001"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	29
	"Indiana"	"18"	"2001"	"2001"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	30
	"Indiana"	"18"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	33
	"Indiana"	"18"	"2001"	"2001"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Indiana"	"18"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	38
	"Indiana"	"18"	"2001"	"2001"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	53
	"Indiana"	"18"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Indiana"	"18"	"2001"	"2001"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	56
	"Indiana"	"18"	"2001"	"2001"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Indiana"	"18"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	54
	"Indiana"	"18"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	33
	"Indiana"	"18"	"2002"	"2002"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	18
	"Indiana"	"18"	"2002"	"2002"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	18
	"Indiana"	"18"	"2002"	"2002"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Indiana"	"18"	"2002"	"2002"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Indiana"	"18"	"2002"	"2002"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	21
	"Indiana"	"18"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	33
	"Indiana"	"18"	"2002"	"2002"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	31
	"Indiana"	"18"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	41
