"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Ethnicity"	"Ethnicity Code"	Deaths
	"Georgia"	"13"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"Georgia"	"13"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	28
	"Georgia"	"13"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	43
	"Georgia"	"13"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	31
	"Georgia"	"13"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"Georgia"	"13"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	38
	"Georgia"	"13"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	48
	"Georgia"	"13"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	43
	"Georgia"	"13"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	28
	"Georgia"	"13"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	57
	"Georgia"	"13"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	44
	"Hawaii"	"15"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Hawaii"	"15"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Idaho"	"16"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	18
	"Illinois"	"17"	"2011"	"2011"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Illinois"	"17"	"2011"	"2011"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Illinois"	"17"	"2011"	"2011"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	39
	"Illinois"	"17"	"2011"	"2011"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	33
	"Illinois"	"17"	"2011"	"2011"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	45
	"Illinois"	"17"	"2011"	"2011"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	40
	"Illinois"	"17"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	47
	"Illinois"	"17"	"2011"	"2011"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	41
	"Illinois"	"17"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	70
	"Illinois"	"17"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	81
	"Illinois"	"17"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	77
	"Illinois"	"17"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	103
	"Illinois"	"17"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	90
	"Illinois"	"17"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Illinois"	"17"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Illinois"	"17"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Illinois"	"17"	"2012"	"2012"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	21
	"Illinois"	"17"	"2012"	"2012"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Illinois"	"17"	"2012"	"2012"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	27
	"Illinois"	"17"	"2012"	"2012"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	41
	"Illinois"	"17"	"2012"	"2012"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	37
	"Illinois"	"17"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	52
	"Illinois"	"17"	"2012"	"2012"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	57
	"Illinois"	"17"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	63
	"Illinois"	"17"	"2012"	"2012"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	63
	"Illinois"	"17"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	83
	"Illinois"	"17"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	97
	"Illinois"	"17"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	82
	"Illinois"	"17"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"Illinois"	"17"	"2013"	"2013"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Illinois"	"17"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	47
	"Illinois"	"17"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Illinois"	"17"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	38
	"Illinois"	"17"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	37
	"Illinois"	"17"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	60
	"Illinois"	"17"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	53
	"Illinois"	"17"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	55
	"Illinois"	"17"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	65
	"Illinois"	"17"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	69
	"Illinois"	"17"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	129
	"Illinois"	"17"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	90
	"Illinois"	"17"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	21
	"Illinois"	"17"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Illinois"	"17"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	33
	"Illinois"	"17"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	27
	"Illinois"	"17"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	41
	"Illinois"	"17"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	43
	"Illinois"	"17"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	59
	"Illinois"	"17"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	54
	"Illinois"	"17"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	78
	"Illinois"	"17"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	64
	"Illinois"	"17"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	59
	"Illinois"	"17"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	113
	"Illinois"	"17"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	90
	"Illinois"	"17"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Illinois"	"17"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	42
	"Illinois"	"17"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	24
	"Illinois"	"17"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	41
	"Illinois"	"17"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Illinois"	"17"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	60
	"Illinois"	"17"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	45
	"Illinois"	"17"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	54
	"Illinois"	"17"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	42
	"Illinois"	"17"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	61
	"Illinois"	"17"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	51
	"Illinois"	"17"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	56
	"Illinois"	"17"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	110
	"Illinois"	"17"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	96
	"Indiana"	"18"	"2011"	"2011"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	28
	"Indiana"	"18"	"2011"	"2011"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	30
	"Indiana"	"18"	"2011"	"2011"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Indiana"	"18"	"2011"	"2011"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Indiana"	"18"	"2011"	"2011"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	29
	"Indiana"	"18"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	35
	"Indiana"	"18"	"2011"	"2011"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	35
	"Indiana"	"18"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Indiana"	"18"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	32
	"Indiana"	"18"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	33
	"Indiana"	"18"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	47
	"Indiana"	"18"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	33
	"Indiana"	"18"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Indiana"	"18"	"2012"	"2012"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Indiana"	"18"	"2012"	"2012"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	29
	"Indiana"	"18"	"2012"	"2012"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"Indiana"	"18"	"2012"	"2012"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Indiana"	"18"	"2012"	"2012"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	24
	"Indiana"	"18"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	47
	"Indiana"	"18"	"2012"	"2012"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	29
	"Indiana"	"18"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Indiana"	"18"	"2012"	"2012"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Indiana"	"18"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	39
	"Indiana"	"18"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	51
	"Indiana"	"18"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	42
	"Indiana"	"18"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Indiana"	"18"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Indiana"	"18"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	20
	"Indiana"	"18"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"Indiana"	"18"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"Indiana"	"18"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	41
	"Indiana"	"18"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	31
	"Indiana"	"18"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Indiana"	"18"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	38
	"Indiana"	"18"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	41
	"Indiana"	"18"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	53
	"Indiana"	"18"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"Indiana"	"18"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"Indiana"	"18"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Indiana"	"18"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"Indiana"	"18"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	21
	"Indiana"	"18"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	39
	"Indiana"	"18"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	38
	"Indiana"	"18"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	38
	"Indiana"	"18"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"Indiana"	"18"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	38
	"Indiana"	"18"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	37
	"Indiana"	"18"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	47
	"Indiana"	"18"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	36
	"Indiana"	"18"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"Indiana"	"18"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Indiana"	"18"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	26
	"Indiana"	"18"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	21
	"Indiana"	"18"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Indiana"	"18"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Indiana"	"18"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	33
	"Indiana"	"18"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	30
	"Indiana"	"18"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	39
	"Indiana"	"18"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	31
	"Indiana"	"18"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	30
	"Indiana"	"18"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	56
	"Indiana"	"18"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	44
	"Iowa"	"19"	"2011"	"2011"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Iowa"	"19"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Iowa"	"19"	"2011"	"2011"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Iowa"	"19"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Iowa"	"19"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	21
	"Iowa"	"19"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"Iowa"	"19"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	37
	"Iowa"	"19"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	30
	"Iowa"	"19"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Iowa"	"19"	"2012"	"2012"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Iowa"	"19"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	26
	"Iowa"	"19"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	36
	"Iowa"	"19"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Iowa"	"19"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Iowa"	"19"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	21
	"Iowa"	"19"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	27
	"Iowa"	"19"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	20
	"Iowa"	"19"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	27
	"Iowa"	"19"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	33
	"Iowa"	"19"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	29
	"Iowa"	"19"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Iowa"	"19"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Iowa"	"19"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Iowa"	"19"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Iowa"	"19"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	28
	"Iowa"	"19"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	40
	"Iowa"	"19"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	27
	"Iowa"	"19"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Iowa"	"19"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	18
	"Iowa"	"19"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Iowa"	"19"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Iowa"	"19"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Iowa"	"19"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Iowa"	"19"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	46
	"Iowa"	"19"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"Kansas"	"20"	"2011"	"2011"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Kansas"	"20"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Kansas"	"20"	"2011"	"2011"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Kansas"	"20"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Kansas"	"20"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Kansas"	"20"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	18
	"Kansas"	"20"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	28
	"Kansas"	"20"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Kansas"	"20"	"2012"	"2012"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Kansas"	"20"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Kansas"	"20"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	35
	"Kansas"	"20"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Kansas"	"20"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Kansas"	"20"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Kansas"	"20"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	27
	"Kansas"	"20"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Kansas"	"20"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Kansas"	"20"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Kansas"	"20"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Kansas"	"20"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Kansas"	"20"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	22
	"Kansas"	"20"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Kentucky"	"21"	"2011"	"2011"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Kentucky"	"21"	"2011"	"2011"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	20
	"Kentucky"	"21"	"2011"	"2011"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Kentucky"	"21"	"2011"	"2011"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Kentucky"	"21"	"2011"	"2011"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Kentucky"	"21"	"2011"	"2011"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	20
	"Kentucky"	"21"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	26
	"Kentucky"	"21"	"2011"	"2011"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Kentucky"	"21"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Kentucky"	"21"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	35
	"Kentucky"	"21"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Kentucky"	"21"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	28
	"Kentucky"	"21"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Kentucky"	"21"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
